NOME,SIMBOLO_NOMEACAO,TITULO_PORTARIA,DATA_PORTARIA,LINK_PORTARIA
sandra de souza costa,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
luciana meira vieira alves,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
sandra regina franco de carvalho jaime,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
claudia giselle rósimo duarte,101.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
diogo nogueira cruz,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
irani braga ramos,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
paulo pitanga do amparo,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
marcela augusto sampaio,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
oséas carvalho da silva,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
leno rodrigues de queiroz,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
monica curcio de souza tostes,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
daniel de oliveira martins,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
katlen andrade eustáquio,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
altair pereira da silva,101.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=30
debora queiroz afonso,101.6,"PORTARIA Nº 438, DE 28 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=111
maria amélia eugênia pinheiro,101.4,"PORTARIA Nº 439, DE 28 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=111
nelci cristiane dias de almeida,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
reinaldo soares estelles,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
wesley de almeida felinto,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
rosilene vaz cavalcanti,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
wolnei wolff barreiros,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
érico de castro borges,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
luiz carlos cerqueira,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
luciano da slva almeida,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
giuliana de abreu correa,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
maria amélia de andrade,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
patrícia silveira dos santos,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
flávia almeida silva,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
celso mamede lima,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
alcilene ribeiro de oliveira,101.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
wellyngton sandrelly caldas ferreira,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
jéssica veras de resende,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
walber santana santos,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
renato liberato dos santos,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
sonia faustino mendes,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
alessandra gonçalves araújo,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
rafael rodrigues dos santos,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
cristiana scorza guimaraens,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
luiz josé rodrigues júnior,101.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
maria thereza ferreira teixeira,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
caio victor vieira silva martins,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
vitarque lucas paes coelho,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
katia marcia yajima habara,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
frederico cintra belém,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
rafael josé da silva,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
ana paula bruno,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
luiz carlos de lima,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
mariana prado franceschi de andrade,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
janaina fernandes leandro,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
cristian de paula braga correia,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
alexandre pitombo da silva,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
juliana ribeiro silveira,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
luis antonio barbosa de albuquerque,101.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
cássia aparecida viana,101.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=32
ricardo ribeiro haponiuk,101.4,"PORTARIA Nº 40, DE 28 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=94
liliane martins miranda,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=15
paulo alexandre de toledo alves,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
paulo césar guedes,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
rhaiana bandeira santana,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
bárbara lopes azevedo,101.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
helder melillo lopes cunha silva,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
joelma silvestre medeiros,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
andré pedro sobreiro martins,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
ana paula de aguiar thome,101.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
antônio vladimir moura lima,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
julia lins bittencourt,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
mirna quindere belmino chaves,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
carolina baima cavalcanti,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
monique toledo salgado,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
augusto alves filho,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
sérgio brasil abreu,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
gilson pires da silva,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
ana carolina ferreira silva,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
marcelo de paula neves lelis,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
rogério borges marques,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
maurício de albuquerque santos,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
cássio felipe bueno,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
mariana lago marques,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
alfredo assis de carvalho,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
glaucia maia de oliveira,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
maria fernanda prigol becker,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
tassiane cerqueira santos,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
marcos daniel souza dos santos,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
valdeci medeiros,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
orandyr teixeira luz,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
rodrigo moreira de carvalho,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
nylton mário ramos valença junior,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
danielle costa de holanda,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
thiago bruno reis de azevedo,101.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
leandro de andrade martins,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
marcell alexandre de oliveira costa,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
anna virgínia antunes fernandes,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
julia pontes azevedo,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
adriano rafael do carmo,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
obdúlia almeida belmonte,101.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
marcela euripes coutinho,101.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=33
bernardo souza barbosa,102.4,"PORTARIA Nº 3, DE 28 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=60
maria eridan moura vieira,102.3,"PORTARIA Nº 4, DE 28 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=60
nivia leichtveis carapeba,102.3,"PORTARIA Nº 6, DE 28 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=60
júlio césar de queiroz,102.2,"PORTARIA Nº 7, DE 28 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=60
paulo augusto souza bandeira,101.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=34
milton de oliveira júnior,102.2,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=34
thiago soares arima,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=34
adriana cristina duarte de almeida vasconcelos,101.4,"PORTARIA  Nº 5, DE 28 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=60
márcio antônio teixeira mazzaro,101.4,"PORTARIA Nº 352, DE 22 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=13
rodrigo hiyoshi dalmazzo nowaki,101.2,PORTARIAS DE 28 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=67
paulo cesar nascimento costa,101.4,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=15
ivo de souza borges,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=15
raquel da ressurreição costa amorim,101.4,"PORTARIA Nº 1, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=60
joelma medeiros henriques,102.4,"PORTARIA Nº 2, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=60
filipe aguiar de barros,102.4,"PORTARIA Nº 3, DE 29 DE JANEIRO DE 2019",30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
thaís riether vizioli,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
maria amélia fonseca lemos,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
lilian chaves maluf faúla,102.3,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
juliana momo farinello,102.1,PORTARIAS DE 29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
aline de medeiros dantas,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
alex felipe rodrigues lima,102.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
felipe moreira ferrão,102.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
david rebelo athayde,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
fausto josé araújo vieira,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
celso josé da costa júnior,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
sérgio ricardo de brito gadelha,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
bernardo patta schettini,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
márcio bruno ribeiro,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
carlos roberto de carvalho júnior,102.2,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
andré luiz gonçalves garcia,101.3,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
evandro gonçalves dos santos,101.1,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
alexandre araújo carneiro,101.1,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
ivonete nunes rodrigues dos santos,101.2,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
lúcia campelo da silva,101.1,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
diego cota pacheco,101.3,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
alexandre fineas lima e sousa,101.4,PORTARIAS DE  29 DE JANEIRO DE 2019,30/01/2019,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=30/01/2019&jornal=529&pagina=61
